uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/10086,10086,,10086,あまみすか渡,,航路,,,,14,,,,"24432,1244,239,231",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=24432,1244,239,231","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/24432,1244,239,231/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10087,10087,,10087,大隅国之内口之永良部嶋ヨリ大嶋之内ふかいか浦湊迄、海上七十里午ノ方ニ当ル,,航路,,,,,,,,"23233,1497,1167,1126",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=23233,1497,1167,1126","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/23233,1497,1167,1126/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10089,10089,,10089,七嶋之内とから嶋よりふかいか浦湊迄、海上三十五里巳之方ニ当ル、此渡昼夜共ニ潮東へ落ス,,航路,,,,15,,,,"21621,310,489,1737",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21621,310,489,1737","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21621,310,489,1737/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10090,10090,,10090,ふかいか浦湊より名瀬之湊迄、海上三里,,航路,,,,16,,,,"20534,3796,512,603",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20534,3796,512,603","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20534,3796,512,603/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10091,10091,,10091,ふかいか浦湊,此ふかいか浦湊、入三十町、広さ四町、深さ十三尋、南風ニ船繋り不自由、大船三十艘程繋ル,港湾,龍郷町浦,https://goo.gl/maps/cvQdncLpRbFh5y897,,17,,,,"19940,4699,1213,588",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=19940,4699,1213,588","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/19940,4699,1213,588/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10092,10092,,10092,いまてく崎,,崎,龍郷町芦徳（私見）,https://goo.gl/maps/SwSNGvkj86VCB32h7,,18,,,,"20427,5131,157,64",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20427,5131,157,64","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20427,5131,157,64/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10093,10093,,10093,いつとむ崎,,崎,笠利町喜瀬、現一トン崎（私見）,https://maps.gsi.go.jp/#17/28.434327/129.646472/&base=std&ls=std&disp=1&vs=c1j0h0k0l0u0t0z0r0s0m0f1,,19,,,,"20510,5319,116,175",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20510,5319,116,175","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20510,5319,116,175/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10094,10094,,10094,ひんなふ崎,,崎,笠利町手花部（私見）,,,20,,,,"20915,5014,89,188",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20915,5014,89,188","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20915,5014,89,188/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10095,10095,,10095,立神,,その他,笠利町手花部　現立神（私見）,https://goo.gl/maps/mkbfWVWYnWdoYXxT9,,21,,,,"20996,5087,45,79",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20996,5087,45,79","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20996,5087,45,79/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10096,10096,,10096,つしろ崎,,崎,笠利町手花部（私見）,https://goo.gl/maps/tL6RV8cTFmsJLFxw7,,22,,,,"21031,5263,75,157",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21031,5263,75,157","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21031,5263,75,157/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10097,10097,,10097,あかきな村大道より笠利間切大道迄、壱里廿三町,,陸路,,,,23,,,,"21255,5395,545,155",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21255,5395,545,155","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21255,5395,545,155/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10098,10098,,10098,高嶽,,山,笠利町須野　現高岳,https://goo.gl/maps/YfLx7VGkunfhzg2L7,,24,,,,"21395,5256,57,100",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21395,5256,57,100","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21395,5256,57,100/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10099,10099,,10099,おかみ山,,山,笠利町佐仁,？,,25,,,,"21635,5076,47,94",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21635,5076,47,94","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21635,5076,47,94/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10100,10100,,10100,かまふ崎,,崎,笠利町屋仁　現蒲生崎（私見）,https://goo.gl/maps/y38PSjUxPRcEJAoWA,,26,,,,"21280,4480,58,136",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21280,4480,58,136","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21280,4480,58,136/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10101,10101,,10101,大船出入なし,,港湾,笠利町屋仁・川上,,,27,,,,"21519,4715,155,245",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21519,4715,155,245","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21519,4715,155,245/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10102,10102,,10102,かさり崎,,崎,笠利町笠利　現笠利崎（私見）,https://goo.gl/maps/FQw5dWhKZPEY2o4Z8,,28,,,,"22423,5093,163,96",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=22423,5093,163,96","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/22423,5093,163,96/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10103,10103,,10103,たいもら,,干瀬,,,,29,,,,"23813,5066,59,177",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=23813,5066,59,177","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/23813,5066,59,177/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10104,10104,,10104,とのはら,,干瀬,笠利町笠利　現トンバラ岩（地理院）,https://maps.gsi.go.jp/#13/28.546604/129.721584/&base=std&ls=std&disp=1&vs=c1j0h0k0l0u0t0z0r0s0m0f1,,30,,,,"22469,5672,55,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=22469,5672,55,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/22469,5672,55,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10105,10105,,10105,平瀬,,干瀬,笠利町笠利　現平瀬（私見）（地理院）,https://maps.gsi.go.jp/#13/28.531524/129.719353/&base=std&ls=std&disp=1&vs=c1j0h0k0l0u0t0z0r0s0m0f1,,31,,,,"22297,5626,44,96",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=22297,5626,44,96","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/22297,5626,44,96/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10106,10106,,10106,つい瀬,,干瀬,笠利町笠利,,,32,,,,"21978,5565,57,111",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21978,5565,57,111","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21978,5565,57,111/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10107,10107,,10107,大瀬,,干瀬,笠利町須野,,,33,,,,"21745,6132,49,57",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21745,6132,49,57","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21745,6132,49,57/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10108,10108,,10108,もとぐの崎,,崎,笠利町須野　現アヤマル崎,https://goo.gl/maps/syFnuTFaVFXtkSxp8,,34,,,,"21708,6286,46,186",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21708,6286,46,186","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21708,6286,46,186/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10109,10109,,10109,丸瀬,,干瀬,笠利町宇宿　現円瀬（地理院）,https://goo.gl/maps/mNmXR8PTqQYKMUAy7,,35,,,,"21645,6402,58,77",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21645,6402,58,77","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21645,6402,58,77/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10110,10110,,10110,あたこ崎,,崎,笠利町宇宿,,,36,,,,"21567,6351,45,121",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21567,6351,45,121","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21567,6351,45,121/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10111,10111,,10111,"すざん
地より三十町沖ニ有、満汐ニハ不見得",,干瀬,笠利町宇宿,,,37・38,,,,"21587,6542,104,656",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21587,6542,104,656","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21587,6542,104,656/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10112,10112,,10112,くろ瀬,,干瀬,笠利町万屋,,,39,,,,"21086,6503,56,111",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21086,6503,56,111","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21086,6503,56,111/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10113,10113,,10113,わの大瀬,,干瀬,笠利町和野　現奄美空港（私見）,,,40,,,,"20942,6513,63,116",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20942,6513,63,116","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20942,6513,63,116/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10114,10114,,10114,せつたよりふかいか浦湊迄、海上八里,,航路,,,,41,,,,"20942,6599,560,114",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20942,6599,560,114","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20942,6599,560,114/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10115,10115,,10115,あまみ嶽,,山,笠利町大字節田　現大刈山の辺り,https://goo.gl/maps/kHUGS5XN7iKngpZd6,,42,,,,"20928,6172,61,158",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20928,6172,61,158","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20928,6172,61,158/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10116,10116,,10116,七ツ嶽,,山,笠利町大字節田,,,43,,,,"20600,5998,48,87",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20600,5998,48,87","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20600,5998,48,87/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10117,10117,,10117,赤セミの浜,,その他,笠利町大字節田,,,44,,,,"20415,6199,119,54",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20415,6199,119,54","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20415,6199,119,54/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10118,10118,,10118,此うら水底惣岩ニテ、船繋り不自由,,港湾,,,,45,,,,"20339,6292,265,249",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20339,6292,265,249","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20339,6292,265,249/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10119,10119,,10119,満崎,,崎,笠利町大字節田,,,46,,,,"20554,6493,54,84",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20554,6493,54,84","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20554,6493,54,84/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10120,10120,,10120,せつたより鬼界嶋わん泊迄、海上七里辰之方ニ当ル,,航路,,,,47,,,,"20525,6579,548,713",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20525,6579,548,713","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20525,6579,548,713/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10121,10121,,10121,おかみ山,,山,笠利町用安,？,,48,,,,"20267,6186,41,83",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20267,6186,41,83","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20267,6186,41,83/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10122,10122,,10122,かめ山の崎,,崎,笠利町用安　現明神崎,https://goo.gl/maps/ZfivH4hFd1HAFi1v5,,49,,,,"20138,6400,56,145",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20138,6400,56,145","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20138,6400,56,145/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10123,10123,,10123,くろ崎,,崎,笠利町用安,,,50,,,,"20025,6136,103,39",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20025,6136,103,39","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20025,6136,103,39/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10124,10124,,10124,白浜,,その他,笠利町用安,,,51,,,,"20218,5987,30,59",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20218,5987,30,59","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20218,5987,30,59/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10125,10125,,10125,立神,,その他,笠利町用安,,,52,,,,"20068,5910,88,38",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20068,5910,88,38","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20068,5910,88,38/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10126,10126,,10126,浜崎,,崎,龍郷町龍郷,,,53,,,,"20623,4878,80,70",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20623,4878,80,70","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20623,4878,80,70/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10127,10127,,10127,鳥瀬,,干瀬,龍郷町龍郷,,,54,,,,"20674,4797,89,69",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20674,4797,89,69","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20674,4797,89,69/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10128,10128,,10128,大くろ崎,,崎,龍郷町安木屋場　現今井崎,https://goo.gl/maps/YTstPGgVPtFueuTp9,,55,,,,"20916,4629,121,57",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20916,4629,121,57","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20916,4629,121,57/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10129,10129,,10129,立神,,その他,龍郷町円,,,56,,,,"20687,4367,37,74",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20687,4367,37,74","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20687,4367,37,74/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10130,10130,,10130,たん崎,,崎,龍郷町円,,,57,,,,"20530,4246,75,133",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20530,4246,75,133","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20530,4246,75,133/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10131,10131,,10131,のりせ崎,,崎,龍郷町秋名　現武運崎（地理院）,https://goo.gl/maps/kyEtuuvj8NFxuDD9A,,58,,,,"20313,4067,115,163",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20313,4067,115,163","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20313,4067,115,163/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10132,10132,,10132,奥ノくハ,,その他,名瀬市芦花部,,,59,,,,"20359,3658,89,115",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20359,3658,89,115","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20359,3658,89,115/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10133,10133,,10133,ほらん崎,,崎,名瀬市芦花部、現梵論瀬崎（私見）（地理院地図）,https://goo.gl/maps/uQE4mepCfDkFKAEq6,,60,,,,"20222,3714,47,127",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=20222,3714,47,127","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/20222,3714,47,127/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
